,states,year,quarter,district,trans_counts,amount
1808,himachal-pradesh,2018,3,kullu,40813,95127772.88
1809,himachal-pradesh,2018,3,bilaspur,37993,56133326.97
1810,himachal-pradesh,2018,4,solan,347191,577618789.1
1811,himachal-pradesh,2018,4,kangra,187764,414603050
1812,himachal-pradesh,2018,4,shimla,156832,396860638
1813,himachal-pradesh,2018,4,sirmaur,122707,199344353.8
1814,himachal-pradesh,2018,4,una,110312,222928340.7
1815,himachal-pradesh,2018,4,mandi,109661,203827486
1816,himachal-pradesh,2018,4,hamirpur,76300,146948802.4
1817,himachal-pradesh,2018,4,kullu,64285,157752014.9
1818,himachal-pradesh,2018,4,chamba,63298,160650917
1819,himachal-pradesh,2018,4,bilaspur,51395,92955686.24
1820,himachal-pradesh,2019,1,solan,626201,733453989.2
1821,himachal-pradesh,2019,1,shimla,363648,708861957.2
1822,himachal-pradesh,2019,1,kangra,266655,478900506.5
1823,himachal-pradesh,2019,1,sirmaur,174812,238804557.8
1824,himachal-pradesh,2019,1,mandi,167637,287549707.5
1825,himachal-pradesh,2019,1,una,151550,232335414.5
1826,himachal-pradesh,2019,1,hamirpur,126323,189186708.1
1827,himachal-pradesh,2019,1,chamba,104811,170503559.1
1828,himachal-pradesh,2019,1,kullu,92009,187262819
1829,himachal-pradesh,2019,1,bilaspur,73141,109483745.7
1830,himachal-pradesh,2019,2,shimla,807095,1698682743
1831,himachal-pradesh,2019,2,solan,481957,783011937.9
1832,himachal-pradesh,2019,2,kangra,295433,591536935
1833,himachal-pradesh,2019,2,mandi,245467,464902888.8
1834,himachal-pradesh,2019,2,hamirpur,150149,270178390.2
1835,himachal-pradesh,2019,2,kullu,129068,331174039.4
1836,himachal-pradesh,2019,2,sirmaur,127208,220885810
1837,himachal-pradesh,2019,2,una,105685,189321647.9
1838,himachal-pradesh,2019,2,bilaspur,68748,128917341.5
1839,himachal-pradesh,2019,2,chamba,62922,128008869
1840,himachal-pradesh,2019,3,shimla,695970,1981429214
1841,himachal-pradesh,2019,3,solan,563580,919355818.1
1842,himachal-pradesh,2019,3,kangra,373339,645470163.1
1843,himachal-pradesh,2019,3,mandi,262386,545822136.9
1844,himachal-pradesh,2019,3,hamirpur,187716,301844559.3
1845,himachal-pradesh,2019,3,sirmaur,154972,258531496.7
1846,himachal-pradesh,2019,3,kullu,146216,316994313.6
1847,himachal-pradesh,2019,3,una,134630,227364592.3
1848,himachal-pradesh,2019,3,bilaspur,88416,142694743.7
1849,himachal-pradesh,2019,3,chamba,87489,151224161.3
1850,himachal-pradesh,2019,4,shimla,900252,2553513821
1851,himachal-pradesh,2019,4,solan,693523,1168760137
1852,himachal-pradesh,2019,4,kangra,492277,877780658.3
1853,himachal-pradesh,2019,4,mandi,332554,678830304
1854,himachal-pradesh,2019,4,hamirpur,258323,429776009.8
1855,himachal-pradesh,2019,4,kullu,204518,442222672.1
1856,himachal-pradesh,2019,4,sirmaur,190673,324766028.3
1857,himachal-pradesh,2019,4,una,173510,293924768.3
1858,himachal-pradesh,2019,4,bilaspur,114888,204391757.7
1859,himachal-pradesh,2019,4,chamba,111755,196209094.1
1860,himachal-pradesh,2020,1,shimla,1115491,2725598845
1861,himachal-pradesh,2020,1,solan,821088,1293083622
1862,himachal-pradesh,2020,1,kangra,569437,836283217.4
1863,himachal-pradesh,2020,1,mandi,357222,582031760.1
1864,himachal-pradesh,2020,1,hamirpur,247878,312050564.8
1865,himachal-pradesh,2020,1,kullu,245803,451467537.6
1866,himachal-pradesh,2020,1,sirmaur,240485,386990850
1867,himachal-pradesh,2020,1,una,208785,305641992.4
1868,himachal-pradesh,2020,1,bilaspur,144278,226926312
1869,himachal-pradesh,2020,1,chamba,139862,213171894.8
1870,himachal-pradesh,2020,2,shimla,1090361,2702081598
1871,himachal-pradesh,2020,2,solan,808170,1165900725
1872,himachal-pradesh,2020,2,kangra,800587,1148113745
1873,himachal-pradesh,2020,2,mandi,476844,764632316.6
1874,himachal-pradesh,2020,2,hamirpur,283099,412476792.9
1875,himachal-pradesh,2020,2,sirmaur,281385,405760136.8
1876,himachal-pradesh,2020,2,una,271636,407244006
1877,himachal-pradesh,2020,2,kullu,211730,311597474.9
1878,himachal-pradesh,2020,2,chamba,195242,282218981.8
1879,himachal-pradesh,2020,2,bilaspur,191375,284432330
1880,himachal-pradesh,2020,3,shimla,1285819,3273522194
1881,himachal-pradesh,2020,3,solan,1025251,1684944863
1882,himachal-pradesh,2020,3,kangra,874419,1454881899
1883,himachal-pradesh,2020,3,mandi,510105,917547335
1884,himachal-pradesh,2020,3,una,351065,649892231.7
1885,himachal-pradesh,2020,3,hamirpur,330684,570857451.2
1886,himachal-pradesh,2020,3,sirmaur,327646,558556837.7
1887,himachal-pradesh,2020,3,kullu,256926,493361636.5
1888,himachal-pradesh,2020,3,chamba,219469,362005462
1889,himachal-pradesh,2020,3,bilaspur,202526,342802524.6
1890,himachal-pradesh,2020,4,shimla,1481567,3532549313
1891,himachal-pradesh,2020,4,solan,1429031,2365446849
1892,himachal-pradesh,2020,4,kangra,1184008,2119401488
1893,himachal-pradesh,2020,4,mandi,671714,1247938156
1894,himachal-pradesh,2020,4,kullu,468786,964080436.8
1895,himachal-pradesh,2020,4,una,449443,882226488.2
1896,himachal-pradesh,2020,4,sirmaur,443100,785448896.1
1897,himachal-pradesh,2020,4,hamirpur,431123,781165089.1
1898,himachal-pradesh,2020,4,chamba,304032,507880011.4
1899,himachal-pradesh,2020,4,bilaspur,275513,518335916.9
1900,himachal-pradesh,2021,1,shimla,1871647,3621617005
1901,himachal-pradesh,2021,1,solan,1415611,2334165843
1902,himachal-pradesh,2021,1,kangra,1122291,2006571077
1903,himachal-pradesh,2021,1,mandi,659769,1258330266
1904,himachal-pradesh,2021,1,kullu,550514,1212317568
1905,himachal-pradesh,2021,1,una,490374,941158055.3
1906,himachal-pradesh,2021,1,sirmaur,451501,789668056.7
1907,himachal-pradesh,2021,1,hamirpur,416499,720857278.6
1908,himachal-pradesh,2021,1,chamba,273886,510880053
1909,himachal-pradesh,2021,1,bilaspur,256578,504967322
1910,himachal-pradesh,2021,2,shimla,2474329,4402623044
1911,himachal-pradesh,2021,2,solan,1658067,2575741415
1912,himachal-pradesh,2021,2,kangra,1399606,2443026330
1913,himachal-pradesh,2021,2,mandi,832152,1488270046
1914,himachal-pradesh,2021,2,una,634078,1174326755
1915,himachal-pradesh,2021,2,sirmaur,567339,922354065.2
1916,himachal-pradesh,2021,2,hamirpur,551934,946105069.9
1917,himachal-pradesh,2021,2,kullu,510109,966612054.8
1918,himachal-pradesh,2021,2,chamba,364270,617691720.4
1919,himachal-pradesh,2021,2,bilaspur,322915,613068902.5
1920,himachal-pradesh,2021,3,shimla,3421673,6296627880
1921,himachal-pradesh,2021,3,solan,2183306,3233240075
1922,himachal-pradesh,2021,3,kangra,1671112,2887492722
1923,himachal-pradesh,2021,3,mandi,945135,1753985904
1924,himachal-pradesh,2021,3,una,799861,1417386871
1925,himachal-pradesh,2021,3,kullu,730794,1573258668
1926,himachal-pradesh,2021,3,sirmaur,681413,1083275309
1927,himachal-pradesh,2021,3,hamirpur,626711,1085444383
1928,himachal-pradesh,2021,3,chamba,426381,769418422.9
1929,himachal-pradesh,2021,3,bilaspur,364475,689922524.1
1930,himachal-pradesh,2021,4,shimla,3957985,7356261502
1931,himachal-pradesh,2021,4,solan,2640011,3757890500
1932,himachal-pradesh,2021,4,kangra,2130139,3830143760
1933,himachal-pradesh,2021,4,mandi,1092862,2082662004
1934,himachal-pradesh,2021,4,kullu,1078809,2242410726
1935,himachal-pradesh,2021,4,una,1048351,1936766072
1936,himachal-pradesh,2021,4,sirmaur,847647,1363383254
1937,himachal-pradesh,2021,4,hamirpur,717321,1262408332
1938,himachal-pradesh,2021,4,chamba,507614,926400609.6
1939,himachal-pradesh,2021,4,bilaspur,430870,844889572
1940,himachal-pradesh,2022,1,shimla,4441906,7362840551
1941,himachal-pradesh,2022,1,solan,2993489,3959375876
1942,himachal-pradesh,2022,1,kangra,2261593,3907092916
1943,himachal-pradesh,2022,1,mandi,1201568,2151083002
1944,himachal-pradesh,2022,1,una,1164923,2030776989
1945,himachal-pradesh,2022,1,kullu,1100232,2108742823
1946,himachal-pradesh,2022,1,sirmaur,962227,1517999109
1947,himachal-pradesh,2022,1,hamirpur,751389,1264679769
1948,himachal-pradesh,2022,1,chamba,544135,943937757.1
1949,himachal-pradesh,2022,1,bilaspur,472169,885425010.4
1950,himachal-pradesh,2022,2,shimla,5875215,9396933042
1951,himachal-pradesh,2022,2,solan,3773789,4536385240
1952,himachal-pradesh,2022,2,kangra,2984544,4846014285
1953,himachal-pradesh,2022,2,kullu,1646598,3292385543
1954,himachal-pradesh,2022,2,mandi,1587222,2699997310
1955,himachal-pradesh,2022,2,una,1526243,2532127306
1956,himachal-pradesh,2022,2,sirmaur,1196118,1742899001
1957,himachal-pradesh,2022,2,hamirpur,1002506,1538456707
1958,himachal-pradesh,2022,2,chamba,727701,1229468817
1959,himachal-pradesh,2022,2,bilaspur,597379,1083546520
1960,himachal-pradesh,2022,3,shimla,8892834,13349267759
1961,himachal-pradesh,2022,3,solan,4064523,4837968887
1962,himachal-pradesh,2022,3,kangra,3342842,5121570351
1963,himachal-pradesh,2022,3,mandi,1666670,2648674301
1964,himachal-pradesh,2022,3,chamba,1270412,1872267056
1965,himachal-pradesh,2022,3,sirmaur,1266132,1769419418
1966,himachal-pradesh,2022,3,una,1233226,1928978518
1967,himachal-pradesh,2022,3,kullu,1202861,2235782785
1968,himachal-pradesh,2022,3,bilaspur,936750,1447420351
1969,himachal-pradesh,2022,3,hamirpur,934529,1398047775
1970,himachal-pradesh,2022,4,shimla,9603309,14161042550
1971,himachal-pradesh,2022,4,kangra,4885938,7430861889
1972,himachal-pradesh,2022,4,solan,4436709,5065290892
1973,himachal-pradesh,2022,4,kullu,2047414,3429997135
1974,himachal-pradesh,2022,4,mandi,1994054,3034367986
1975,himachal-pradesh,2022,4,sirmaur,1454224,1991999746
1976,himachal-pradesh,2022,4,una,1173607,1902311205
1977,himachal-pradesh,2022,4,hamirpur,1161191,1732021207
1978,himachal-pradesh,2022,4,chamba,831315,1292196672
1979,himachal-pradesh,2022,4,bilaspur,622642,1042618597
1980,jammu-&-kashmir,2018,1,poonch,398963,509120439.3
1981,jammu-&-kashmir,2018,1,baramulla,83775,44215018
1982,jammu-&-kashmir,2018,1,jammu,81381,127452979.4
1983,jammu-&-kashmir,2018,1,anantnag,64478,24885721.23
1984,jammu-&-kashmir,2018,1,budgam,50748,36218453.71
1985,jammu-&-kashmir,2018,1,srinagar,47285,62676256.76
1986,jammu-&-kashmir,2018,1,bandipore,38208,11885513.91
1987,jammu-&-kashmir,2018,1,pulwama,35793,24777476.31
1988,jammu-&-kashmir,2018,1,kulgam,23587,9213671.327
1989,jammu-&-kashmir,2018,1,ganderbal,20571,9107649.671
1990,jammu-&-kashmir,2018,2,poonch,891298,1627868128
1991,jammu-&-kashmir,2018,2,baramulla,188100,100055918.4
1992,jammu-&-kashmir,2018,2,jammu,112434,232232787.9
1993,jammu-&-kashmir,2018,2,srinagar,92244,140893315.7
1994,jammu-&-kashmir,2018,2,budgam,89823,77122240.28
1995,jammu-&-kashmir,2018,2,anantnag,70838,43529509.03
1996,jammu-&-kashmir,2018,2,bandipore,64888,26799256.95
1997,jammu-&-kashmir,2018,2,pulwama,54034,53382825.78
1998,jammu-&-kashmir,2018,2,ganderbal,41415,24295329.74
1999,jammu-&-kashmir,2018,2,kulgam,30822,17711007.63
2000,jammu-&-kashmir,2018,3,poonch,1189512,2093062576
2001,jammu-&-kashmir,2018,3,baramulla,210619,195960360.1
2002,jammu-&-kashmir,2018,3,srinagar,154314,270405876.7
2003,jammu-&-kashmir,2018,3,jammu,145123,376452715.1
2004,jammu-&-kashmir,2018,3,bandipore,87129,60815662.86
2005,jammu-&-kashmir,2018,3,budgam,74691,120545227.2
2006,jammu-&-kashmir,2018,3,anantnag,69967,95642801.11
2007,jammu-&-kashmir,2018,3,pulwama,65491,93861999.53
2008,jammu-&-kashmir,2018,3,ganderbal,52136,55650497.72
2009,jammu-&-kashmir,2018,3,udhampur,37014,92258254.83
2010,jammu-&-kashmir,2018,4,poonch,1642053,2992752161
2011,jammu-&-kashmir,2018,4,jammu,226829,670989049.3
2012,jammu-&-kashmir,2018,4,srinagar,144970,329216330.5
2013,jammu-&-kashmir,2018,4,baramulla,109702,212164676.6
2014,jammu-&-kashmir,2018,4,anantnag,79193,110778790.9
2015,jammu-&-kashmir,2018,4,budgam,75940,175490225.9
2016,jammu-&-kashmir,2018,4,kathua,50640,115344936.1
2017,jammu-&-kashmir,2018,4,udhampur,50056,158443928.5
2018,jammu-&-kashmir,2018,4,kupwara,46637,155148130
2019,jammu-&-kashmir,2018,4,pulwama,43706,109777843.1
2020,jammu-&-kashmir,2019,1,poonch,1923655,2702486523
2021,jammu-&-kashmir,2019,1,jammu,336553,880021398.3
2022,jammu-&-kashmir,2019,1,srinagar,310516,595281412.8
2023,jammu-&-kashmir,2019,1,baramulla,164873,235373167
2024,jammu-&-kashmir,2019,1,budgam,141988,182507224.8
2025,jammu-&-kashmir,2019,1,anantnag,92467,115882661.6
2026,jammu-&-kashmir,2019,1,pulwama,73558,128624249.3
2027,jammu-&-kashmir,2019,1,kathua,65843,123437204.6
2028,jammu-&-kashmir,2019,1,kupwara,65813,158106446.7
2029,jammu-&-kashmir,2019,1,kulgam,64816,58528128.3
2030,jammu-&-kashmir,2019,2,srinagar,721517,1997435095
2031,jammu-&-kashmir,2019,2,jammu,532412,1521238564
2032,jammu-&-kashmir,2019,2,baramulla,150503,324305667.3
2033,jammu-&-kashmir,2019,2,budgam,118107,244724343
2034,jammu-&-kashmir,2019,2,anantnag,76968,176892916.9
2035,jammu-&-kashmir,2019,2,kupwara,75719,231219527.3
2036,jammu-&-kashmir,2019,2,pulwama,72486,192069086.4
2037,jammu-&-kashmir,2019,2,udhampur,70405,212612443.7
2038,jammu-&-kashmir,2019,2,kathua,62989,140667309.7
2039,jammu-&-kashmir,2019,2,rajouri,59741,189339489
2040,jammu-&-kashmir,2019,3,srinagar,329195,1391918064
2041,jammu-&-kashmir,2019,3,jammu,275239,885413982.5
2042,jammu-&-kashmir,2019,3,baramulla,55226,164311812.1
2043,jammu-&-kashmir,2019,3,udhampur,43153,135163022.8
2044,jammu-&-kashmir,2019,3,kathua,42083,90084615.95
2045,jammu-&-kashmir,2019,3,budgam,41566,114191268.3
2046,jammu-&-kashmir,2019,3,anantnag,39325,117282515.5
2047,jammu-&-kashmir,2019,3,kupwara,35301,118625723
2048,jammu-&-kashmir,2019,3,rajouri,34386,112169651.7
2049,jammu-&-kashmir,2019,3,pulwama,33089,104266797.7
2050,jammu-&-kashmir,2019,4,jammu,231238,928579096.2
2051,jammu-&-kashmir,2019,4,srinagar,117133,474222741.5
2052,jammu-&-kashmir,2019,4,kathua,28288,83151146.7
2053,jammu-&-kashmir,2019,4,udhampur,22103,91344412.28
2054,jammu-&-kashmir,2019,4,rajouri,15973,65942824.07
2055,jammu-&-kashmir,2019,4,samba,14817,53713327.35
2056,jammu-&-kashmir,2019,4,ramban,14088,49372161.64
2057,jammu-&-kashmir,2019,4,reasi,12986,43788337.94
2058,jammu-&-kashmir,2019,4,poonch,10130,37926598.59
2059,jammu-&-kashmir,2019,4,baramulla,8345,30863315.57
2060,jammu-&-kashmir,2020,1,jammu,363150,1275561406
2061,jammu-&-kashmir,2020,1,srinagar,127979,474473029.6
2062,jammu-&-kashmir,2020,1,kathua,48120,107171478.6
2063,jammu-&-kashmir,2020,1,udhampur,45339,137536252
2064,jammu-&-kashmir,2020,1,baramulla,38477,102651434
2065,jammu-&-kashmir,2020,1,budgam,32991,95338551.23
2066,jammu-&-kashmir,2020,1,samba,32933,90185246.22
2067,jammu-&-kashmir,2020,1,kupwara,29357,87388063.94
2068,jammu-&-kashmir,2020,1,rajouri,28561,88475364.89
2069,jammu-&-kashmir,2020,1,pulwama,26598,76212175.44
2070,jammu-&-kashmir,2020,2,jammu,819252,2746977182
2071,jammu-&-kashmir,2020,2,srinagar,440808,1810806888
2072,jammu-&-kashmir,2020,2,baramulla,139478,414666518.8
2073,jammu-&-kashmir,2020,2,udhampur,127419,319173115.3
2074,jammu-&-kashmir,2020,2,kathua,114835,227977779.9
2075,jammu-&-kashmir,2020,2,kupwara,114772,359166698.8
2076,jammu-&-kashmir,2020,2,budgam,112970,331830464.7
2077,jammu-&-kashmir,2020,2,rajouri,104655,305656997.1
2078,jammu-&-kashmir,2020,2,samba,92336,202733580
2079,jammu-&-kashmir,2020,2,pulwama,85402,271480260.9
2080,jammu-&-kashmir,2020,3,jammu,1266667,4876922229
2081,jammu-&-kashmir,2020,3,srinagar,461915,1879035427
2082,jammu-&-kashmir,2020,3,baramulla,183583,580425624.4
2083,jammu-&-kashmir,2020,3,kupwara,157369,516694658.1
2084,jammu-&-kashmir,2020,3,udhampur,154296,445180791.6
2085,jammu-&-kashmir,2020,3,budgam,148225,477023512.9
2086,jammu-&-kashmir,2020,3,anantnag,128022,403569858.3
2087,jammu-&-kashmir,2020,3,kathua,126283,311678208.4
2088,jammu-&-kashmir,2020,3,rajouri,125973,413621357.6
2089,jammu-&-kashmir,2020,3,pulwama,114833,372238070.4
2090,jammu-&-kashmir,2020,4,jammu,1776840,5696308275
2091,jammu-&-kashmir,2020,4,srinagar,731076,2177635782
2092,jammu-&-kashmir,2020,4,baramulla,412433,862594987.6
2093,jammu-&-kashmir,2020,4,kupwara,303474,721320071
2094,jammu-&-kashmir,2020,4,budgam,295461,692267475.8
2095,jammu-&-kashmir,2020,4,anantnag,282499,514346951
2096,jammu-&-kashmir,2020,4,udhampur,248906,646828971.4
2097,jammu-&-kashmir,2020,4,kathua,226360,463045666.1
2098,jammu-&-kashmir,2020,4,pulwama,219731,551823991.8
2099,jammu-&-kashmir,2020,4,rajouri,196713,567890456.5
2100,jammu-&-kashmir,2021,1,jammu,2651223,7421535966
2101,jammu-&-kashmir,2021,1,srinagar,1027161,2568956545
2102,jammu-&-kashmir,2021,1,baramulla,410535,785025036.9
2103,jammu-&-kashmir,2021,1,anantnag,317577,500687365.6
2104,jammu-&-kashmir,2021,1,budgam,314969,629196655.4
2105,jammu-&-kashmir,2021,1,kupwara,287414,651843634.7
2106,jammu-&-kashmir,2021,1,udhampur,253788,659211752.1
2107,jammu-&-kashmir,2021,1,kathua,245017,476737690.9
2108,jammu-&-kashmir,2021,1,pulwama,230547,506298792.8
2109,jammu-&-kashmir,2021,1,samba,201873,489544571
2110,jammu-&-kashmir,2021,2,jammu,3793205,10159766999
2111,jammu-&-kashmir,2021,2,srinagar,1529261,3491629170
2112,jammu-&-kashmir,2021,2,baramulla,558737,966623715.8
2113,jammu-&-kashmir,2021,2,anantnag,479956,717788809.3
2114,jammu-&-kashmir,2021,2,budgam,450138,822332973.9
2115,jammu-&-kashmir,2021,2,kupwara,408584,819478528.2
2116,jammu-&-kashmir,2021,2,udhampur,361814,841569040
2117,jammu-&-kashmir,2021,2,pulwama,332326,632761432.1
2118,jammu-&-kashmir,2021,2,kathua,329534,635043868.2
2119,jammu-&-kashmir,2021,2,samba,272944,627782719.5
2120,jammu-&-kashmir,2021,3,jammu,5192026,13867943226
2121,jammu-&-kashmir,2021,3,srinagar,2196468,5510884597
2122,jammu-&-kashmir,2021,3,baramulla,647847,1285810268
2123,jammu-&-kashmir,2021,3,anantnag,580106,938064508.2
2124,jammu-&-kashmir,2021,3,budgam,545818,1112797676
2125,jammu-&-kashmir,2021,3,kupwara,477130,1133802686
2126,jammu-&-kashmir,2021,3,udhampur,476615,1090587536
2127,jammu-&-kashmir,2021,3,kathua,399722,762622103.9
2128,jammu-&-kashmir,2021,3,pulwama,393629,826511580.1
2129,jammu-&-kashmir,2021,3,samba,352992,822873576.5
2130,jammu-&-kashmir,2021,4,jammu,6639541,16627649138
2131,jammu-&-kashmir,2021,4,srinagar,2900577,7232270069
2132,jammu-&-kashmir,2021,4,baramulla,787593,1567275687
2133,jammu-&-kashmir,2021,4,anantnag,683078,1035794983
2134,jammu-&-kashmir,2021,4,budgam,678080,1358477848
2135,jammu-&-kashmir,2021,4,udhampur,621122,1409015376
2136,jammu-&-kashmir,2021,4,kupwara,597802,1313830801
2137,jammu-&-kashmir,2021,4,kathua,528207,1082468702
2138,jammu-&-kashmir,2021,4,samba,492079,1144805604
2139,jammu-&-kashmir,2021,4,pulwama,462342,988006961.9
2140,jammu-&-kashmir,2022,1,jammu,5510056,11881749308
2141,jammu-&-kashmir,2022,1,srinagar,2743701,5949336258
2142,jammu-&-kashmir,2022,1,baramulla,877608,1607194898
2143,jammu-&-kashmir,2022,1,udhampur,729905,1568037830
2144,jammu-&-kashmir,2022,1,anantnag,728868,1032527026
2145,jammu-&-kashmir,2022,1,budgam,718312,1319712135
2146,jammu-&-kashmir,2022,1,kupwara,654488,1300783255
2147,jammu-&-kashmir,2022,1,kathua,608852,1177353986
2148,jammu-&-kashmir,2022,1,samba,588078,1229539786
